Ali,S,Davis,37,19,4,17
Ali,D,Davis,28,1,9,16
David,O,Johnson,37,18,13,7
Dinesh,O,Davis,35,9,5,12
Ali,A,Davis,56,1,2,6
Ali,O,Williams,27,16,3,8
David,A,Davis,44,14,10,16
Ali,O,Davis,27,8,15,11
David,S,Williams,64,4,6,4
Patryck,S,Williams,42,14,18,8
David,D,Williams,54,10,18,17
David,S,Johnson,35,11,10,4
David,S,Davis,63,3,15,6
David,O,Davis,24,4,18,16
Patryck,D,Davis,25,12,14,16
Ali,D,Williams,35,2,13,17
Ali,D,Davis,32,13,8,12
David,A,Johnson,24,13,10,18
Ali,O,Smith,54,18,1,2
Ali,A,Smith,48,19,11,18
Ali,D,Smith,18,6,7,0
Patryck,D,Davis,40,14,0,10
David,O,Davis,58,4,12,9
Ali,S,Williams,35,7,18,12
Patryck,O,Williams,20,0,17,16
Patryck,A,Williams,41,4,0,10
Ali,D,Johnson,53,15,1,6
Ali,S,Smith,45,6,4,13
Dinesh,D,Johnson,31,2,11,0
Ali,D,Smith,49,2,16,3
Ali,D,Johnson,43,15,8,18
David,S,Davis,56,12,8,19
Dinesh,S,Davis,55,1,17,16
Patryck,D,Smith,36,5,10,4
David,S,Johnson,32,1,17,14
Dinesh,D,Williams,43,13,2,4
Ali,A,Smith,42,4,8,0
Dinesh,D,Johnson,36,0,15,5
Patryck,A,Smith,47,14,12,17
David,D,Smith,58,17,11,14
Ali,S,Williams,38,0,17,16
Ali,O,Williams,28,9,7,8
Dinesh,S,Williams,52,6,18,5
David,O,Williams,46,12,8,4
David,S,Davis,38,10,1,8
Patryck,A,Williams,45,5,14,8
Ali,D,Davis,30,17,2,18
Dinesh,O,Williams,39,0,18,14
David,A,Williams,33,11,0,1
David,A,Smith,26,6,14,13
David,S,Johnson,63,5,11,13
Patryck,S,Smith,37,0,12,7
Patryck,A,Smith,37,10,5,0
Ali,S,Williams,43,12,6,11
Dinesh,O,Davis,22,4,2,3
David,D,Davis,40,1,1,4
David,O,Davis,47,16,12,3
Dinesh,O,Johnson,40,3,19,1
David,O,Williams,63,10,7,5
Patryck,S,Williams,35,6,14,6
David,O,Johnson,21,19,16,8
Dinesh,A,Johnson,50,12,18,6
Ali,A,Johnson,19,15,15,14
Ali,A,Smith,39,10,15,11
Patryck,D,Davis,33,19,16,4
Ali,S,Davis,37,8,4,16
Dinesh,A,Johnson,50,18,16,12
Patryck,D,Davis,38,5,15,3
Dinesh,A,Smith,20,5,6,18
Ali,O,Johnson,52,7,14,11
Ali,O,Smith,37,16,2,17
Patryck,S,Williams,28,10,6,1
Dinesh,O,Davis,63,10,4,13
David,S,Davis,40,10,8,8
Patryck,A,Williams,40,12,1,6
Patryck,D,Smith,31,9,16,16
David,O,Johnson,62,0,8,5
Ali,O,Johnson,35,11,10,3
Dinesh,D,Williams,53,4,4,1
Dinesh,A,Johnson,27,11,4,14
Patryck,D,Johnson,36,9,4,5
Ali,A,Johnson,60,1,5,2
Ali,A,Smith,32,12,8,6
Patryck,A,Williams,55,5,0,5
David,D,Johnson,41,16,3,18
Patryck,O,Davis,32,12,7,6
David,D,Davis,18,7,4,3
Dinesh,O,Davis,33,4,10,14
Ali,O,Williams,26,18,12,11
David,D,Davis,48,18,14,3
Dinesh,A,Johnson,59,4,17,15
Ali,O,Davis,35,19,12,2
Ali,D,Williams,54,19,6,7
Patryck,S,Williams,36,14,0,7
Dinesh,D,Smith,48,17,4,8
Patryck,D,Williams,36,1,12,0
Dinesh,A,Williams,56,18,8,18
Dinesh,S,Williams,62,4,19,6
Ali,S,Johnson,56,4,2,5
Dinesh,S,Williams,29,7,3,5
Dinesh,D,Smith,44,18,16,12
David,A,Davis,43,10,14,12
Dinesh,D,Williams,21,15,9,13
Dinesh,S,Smith,20,15,14,5
Dinesh,O,Williams,53,12,9,1
Patryck,S,Davis,28,6,2,3
Patryck,O,Williams,53,13,17,5
David,A,Davis,43,0,6,18
Ali,A,Davis,39,18,18,4
Ali,O,Davis,30,0,3,13
Ali,O,Davis,25,11,4,11
Dinesh,D,Smith,43,16,6,2
Patryck,A,Smith,38,10,13,11
David,O,Johnson,64,6,14,4
Patryck,A,Williams,31,18,16,4
Dinesh,D,Smith,50,19,19,11
Dinesh,O,Johnson,52,11,0,2
David,A,Davis,28,10,15,4
Ali,A,Williams,43,6,0,8
Dinesh,A,Johnson,52,19,6,8
Dinesh,A,Davis,34,0,11,14
Dinesh,D,Davis,51,9,1,6
Dinesh,D,Davis,38,1,7,0
David,O,Davis,29,6,13,7
Patryck,S,Williams,39,13,15,11
Ali,S,Johnson,53,6,9,2
Ali,O,Johnson,48,5,8,2
Ali,O,Williams,47,13,5,17
Ali,O,Johnson,25,13,19,10
Ali,A,Smith,56,10,1,10
Ali,O,Johnson,24,19,6,2
David,O,Smith,26,3,16,7
David,A,Smith,60,13,3,5
Patryck,D,Davis,38,7,9,16
Dinesh,O,Davis,29,17,11,0
Ali,D,Smith,50,14,6,3
Ali,D,Johnson,38,12,16,10
Patryck,D,Williams,43,4,5,18
Dinesh,A,Johnson,41,17,16,18
Ali,O,Smith,24,19,2,0
David,S,Davis,50,5,15,13
Dinesh,D,Davis,43,18,7,2
David,A,Davis,51,2,12,8
David,S,Smith,26,6,15,5
Dinesh,O,Davis,26,7,19,13
Dinesh,D,Davis,22,5,15,1
Dinesh,O,Williams,45,8,6,9
Patryck,A,Johnson,37,13,5,3
Patryck,S,Williams,23,5,11,4
David,S,Williams,46,7,0,19
Dinesh,O,Smith,41,11,19,11
David,D,Williams,29,15,14,13
Patryck,A,Smith,30,18,7,11
Patryck,O,Davis,30,6,9,3
David,A,Williams,39,1,18,12
Dinesh,D,Johnson,39,10,3,4
Dinesh,O,Johnson,29,13,4,16
David,O,Williams,33,11,5,6
David,O,Johnson,59,5,19,7
David,S,Davis,40,19,1,2
Patryck,A,Johnson,41,9,2,9
Dinesh,O,Davis,25,8,7,10
Dinesh,D,Williams,64,14,0,10
Patryck,A,Davis,58,8,13,2
David,S,Smith,40,3,12,16
Patryck,S,Johnson,53,5,16,15
Ali,A,Davis,64,0,10,5
Dinesh,S,Davis,20,1,13,8
Dinesh,A,Davis,39,19,5,10
David,O,Johnson,42,19,0,14
Dinesh,O,Smith,54,5,16,18
David,S,Davis,48,8,0,1
Dinesh,O,Johnson,46,4,12,17
David,S,Smith,41,15,11,15
Ali,A,Smith,21,14,12,18
Patryck,O,Johnson,38,1,1,19
Patryck,A,Johnson,20,10,4,12
Dinesh,O,Williams,23,14,19,4
David,O,Williams,33,18,17,11
David,S,Williams,20,10,13,19
Dinesh,D,Smith,26,4,15,12
Patryck,D,Davis,52,10,7,8
David,S,Johnson,49,13,11,4
Dinesh,O,Smith,40,0,0,8
David,D,Johnson,37,11,6,8
David,A,Williams,34,2,4,11
David,A,Johnson,32,17,9,9
Ali,A,Johnson,38,12,7,16
David,A,Williams,64,0,17,13
Patryck,D,Davis,63,1,9,19
Ali,O,Smith,57,17,14,8
Ali,A,Williams,43,3,16,6
Ali,D,Johnson,34,9,18,13
Patryck,D,Smith,59,15,14,17
Ali,O,Williams,39,7,1,16
Patryck,A,Johnson,42,15,10,8
Dinesh,S,Davis,63,16,19,15
Patryck,A,Johnson,30,11,7,5
Patryck,A,Williams,25,5,1,15
David,O,Smith,54,7,16,2
Ali,S,Williams,41,3,17,14
Patryck,A,Smith,20,1,10,7
Ali,S,Williams,53,10,8,16
David,A,Johnson,62,7,12,8
Patryck,S,Williams,50,15,11,15
Patryck,S,Davis,20,7,13,11
Patryck,A,Johnson,56,7,5,12
Patryck,O,Johnson,38,2,17,15
Dinesh,A,Johnson,35,7,0,7
David,A,Davis,29,1,13,9
Patryck,S,Smith,45,3,6,15
Dinesh,S,Davis,21,7,5,1
Dinesh,S,Williams,27,16,6,1
Patryck,S,Smith,39,2,8,8
Dinesh,S,Johnson,64,7,4,14
Ali,O,Davis,21,3,2,4
David,O,Williams,45,16,2,18
David,D,Davis,27,18,13,2
Ali,S,Johnson,30,2,16,8
Ali,D,Davis,56,1,5,3
David,S,Johnson,34,4,12,18
David,D,Davis,46,10,18,19
David,D,Williams,25,15,15,2
Dinesh,A,Smith,34,19,19,2
Ali,D,Johnson,64,16,13,7
Ali,O,Williams,45,9,3,11
David,O,Smith,34,4,7,0
Ali,A,Davis,43,8,7,14
Patryck,S,Williams,26,5,1,16
Dinesh,O,Smith,56,5,18,2
David,S,Johnson,52,11,7,0
David,A,Johnson,59,4,9,3
David,S,Johnson,52,19,6,18
Ali,A,Davis,42,0,18,3
Ali,D,Johnson,19,19,19,1
Dinesh,S,Smith,58,18,5,16
Dinesh,S,Smith,20,1,3,12
Patryck,A,Johnson,63,6,14,14
Patryck,S,Johnson,31,9,1,6
Ali,O,Williams,19,2,3,15
Ali,A,Smith,63,13,18,15
David,D,Davis,27,2,3,17
Dinesh,O,Smith,25,17,13,8
Patryck,A,Davis,19,16,12,13
Patryck,O,Smith,38,16,10,13
Dinesh,S,Smith,41,0,18,0
Dinesh,S,Williams,30,4,5,17
Dinesh,D,Johnson,60,13,18,1
David,D,Davis,52,12,14,18
Patryck,S,Williams,32,16,10,3
Patryck,D,Johnson,20,17,18,3
Patryck,O,Williams,51,13,17,0
Dinesh,O,Williams,32,14,13,7
Dinesh,A,Smith,50,5,19,10
David,S,Johnson,47,17,12,6
David,D,Smith,50,12,7,6
Patryck,O,Smith,30,10,4,4
Patryck,O,Williams,38,19,7,5
Ali,D,Davis,30,10,18,1
Ali,A,Davis,49,2,15,17
David,S,Davis,30,5,14,12
Patryck,A,Williams,36,14,9,2
Ali,S,Smith,60,0,4,1
David,O,Smith,35,18,8,2
Dinesh,D,Williams,59,0,19,3
Patryck,O,Johnson,28,18,16,3
David,A,Davis,38,0,14,4
David,D,Smith,32,6,9,1
Ali,D,Davis,29,12,1,18
Ali,D,Johnson,49,3,19,8
David,S,Davis,44,9,6,18
Dinesh,A,Johnson,26,14,4,15
David,A,Johnson,25,16,1,17
Ali,D,Johnson,49,1,7,13
Ali,S,Smith,62,8,16,12
Ali,S,Smith,58,18,6,15
Patryck,D,Williams,26,8,19,7
Patryck,O,Williams,18,14,3,12
Dinesh,D,Johnson,34,17,17,15
Dinesh,A,Johnson,60,6,12,16
Dinesh,A,Smith,57,7,7,11
Dinesh,S,Johnson,35,16,0,10
David,D,Smith,22,3,16,19
David,O,Smith,18,3,13,14
Patryck,A,Williams,51,8,12,8
Dinesh,D,Davis,64,15,2,16
David,D,Davis,58,9,16,1
Ali,O,Williams,24,0,13,13
Patryck,A,Smith,29,7,3,18
Patryck,A,Williams,36,8,14,17
Ali,S,Davis,53,16,16,11
Patryck,D,Smith,43,3,7,7
Dinesh,S,Johnson,48,19,12,8
Ali,O,Davis,61,13,11,17
Dinesh,A,Williams,55,6,18,11
Ali,O,Williams,39,13,17,18
Patryck,D,Smith,60,2,3,14
David,S,Williams,22,7,12,1
Dinesh,S,Williams,46,14,3,4
David,S,Davis,47,8,10,18
Patryck,A,Williams,20,18,15,15
Patryck,O,Smith,56,19,2,7
Patryck,A,Davis,36,19,7,11
Patryck,S,Williams,42,6,4,1
Ali,A,Johnson,58,14,8,4
Dinesh,D,Williams,55,1,12,3
David,S,Davis,36,17,13,1
Dinesh,O,Smith,39,10,5,19
Patryck,O,Smith,50,18,15,3
David,S,Johnson,38,10,1,15
Dinesh,O,Smith,37,14,14,18
Patryck,O,Johnson,42,14,18,0
David,D,Williams,61,3,19,9
Patryck,O,Johnson,52,0,17,14
David,O,Williams,44,12,5,3
David,D,Johnson,31,8,15,8
Ali,A,Davis,44,5,15,14
Patryck,S,Davis,32,2,17,12
Dinesh,O,Smith,31,0,17,8
David,D,Davis,38,18,8,13
David,S,Davis,36,6,2,1
Dinesh,O,Williams,31,10,8,14
Ali,D,Smith,30,4,19,6
David,O,Johnson,22,3,19,15
Dinesh,O,Williams,64,12,8,6
David,A,Williams,25,13,15,14
David,A,Johnson,34,17,3,18
Dinesh,A,Davis,34,12,13,1
David,S,Smith,60,5,17,7
Dinesh,O,Smith,54,16,8,15
David,A,Johnson,34,19,6,10
David,D,Smith,63,14,5,13
Ali,D,Davis,41,17,2,7
David,D,Smith,36,13,1,16
Patryck,O,Smith,42,16,3,5
Ali,D,Williams,49,5,18,3
Dinesh,D,Johnson,32,5,15,9
Patryck,D,Davis,54,1,6,1
Patryck,A,Williams,60,8,15,16
David,S,Johnson,51,2,3,15
Patryck,S,Williams,54,11,0,11
Ali,S,Smith,29,4,11,3
Patryck,A,Johnson,37,17,19,3
Patryck,D,Williams,59,19,16,6
David,D,Williams,60,14,18,17
David,O,Williams,33,7,15,7
David,O,Smith,48,1,16,16
David,O,Johnson,63,18,6,12
David,A,Johnson,19,5,18,7
David,S,Smith,31,14,5,7
Patryck,A,Johnson,25,19,12,6
Patryck,S,Davis,51,6,1,2
Ali,A,Smith,63,14,2,12
Dinesh,O,Williams,24,18,13,18
Patryck,A,Smith,53,8,5,8
Dinesh,A,Davis,64,9,5,19
Dinesh,D,Johnson,31,6,17,1
Patryck,O,Johnson,46,1,11,8
David,A,Davis,64,8,5,8
David,D,Smith,40,16,4,8
Ali,O,Williams,25,10,13,6
Patryck,A,Johnson,32,14,14,4
Dinesh,A,Smith,29,6,9,6
Dinesh,S,Smith,34,4,8,17
David,D,Johnson,33,7,18,15
David,A,Smith,46,3,5,7
Patryck,O,Smith,35,16,6,15
Patryck,O,Smith,54,10,11,4
David,D,Davis,64,1,17,0
David,D,Johnson,34,5,18,2
Ali,A,Davis,33,8,5,6
Dinesh,A,Smith,34,18,2,6
Ali,D,Williams,18,19,14,11
Patryck,A,Davis,53,9,5,4
Patryck,O,Johnson,46,7,3,5
David,O,Williams,27,1,2,11
Patryck,O,Smith,63,15,19,4
Dinesh,O,Williams,21,8,1,8
David,S,Johnson,33,13,19,13
Ali,D,Williams,34,12,0,4
Patryck,S,Johnson,23,14,10,15
Dinesh,O,Smith,20,7,8,2
David,D,Smith,49,6,3,6
David,A,Williams,61,0,6,12
Patryck,O,Smith,36,11,4,11
David,O,Davis,33,2,10,7
David,D,Williams,62,4,9,3
David,A,Smith,47,18,9,14
David,O,Williams,63,4,1,5
Dinesh,A,Williams,55,12,8,3
Dinesh,S,Smith,37,13,5,1
Dinesh,D,Williams,20,11,1,19
David,O,Williams,64,3,10,7
Dinesh,D,Williams,57,0,19,18
David,O,Williams,24,2,17,8
Patryck,S,Davis,61,15,4,19
Patryck,A,Smith,35,2,4,8
Ali,D,Johnson,53,11,18,13
Ali,D,Smith,38,18,14,6
Patryck,S,Williams,42,4,10,1
David,D,Williams,37,13,4,17
Dinesh,S,Smith,28,13,14,5
Patryck,S,Williams,45,13,1,3
David,A,Williams,42,7,10,0
David,A,Williams,44,2,5,7
Patryck,A,Davis,30,17,2,0
Patryck,D,Smith,26,7,12,14
David,O,Johnson,47,17,12,2
David,D,Johnson,40,4,6,5
David,S,Smith,37,11,7,17
David,D,Williams,40,19,12,18
Ali,O,Johnson,48,13,14,19
Dinesh,A,Williams,62,5,15,9
Patryck,S,Williams,29,8,16,18
Patryck,S,Johnson,33,3,5,6
Ali,D,Smith,32,0,17,0
Patryck,O,Davis,28,18,19,10
Ali,O,Johnson,56,7,10,1
Dinesh,O,Williams,41,15,4,17
Ali,O,Williams,36,2,5,5
David,D,Smith,30,7,12,4
David,D,Williams,59,17,15,17
Ali,D,Johnson,46,18,0,3
Patryck,S,Johnson,33,13,6,4
Dinesh,A,Williams,24,0,3,18
Dinesh,D,Williams,38,9,19,8
Ali,A,Williams,29,6,2,10
Patryck,D,Johnson,49,4,15,3
Dinesh,A,Williams,54,19,17,7
Ali,S,Smith,20,16,0,4
David,S,Johnson,37,15,18,19
Dinesh,S,Davis,32,16,0,11
Patryck,O,Williams,38,5,18,12
Dinesh,A,Smith,29,2,9,4
Ali,S,Williams,23,10,15,5
David,D,Johnson,33,0,11,9
Dinesh,O,Davis,39,17,7,2
Dinesh,A,Johnson,26,11,19,16
Dinesh,A,Davis,32,19,16,17
Ali,O,Williams,19,5,6,14
Patryck,D,Williams,24,14,7,12
Patryck,A,Smith,19,1,3,15
Ali,O,Smith,61,16,10,15
Ali,D,Williams,23,2,12,0
David,S,Davis,56,19,10,2
Patryck,S,Johnson,27,1,16,12
David,S,Smith,53,2,18,5
David,A,Davis,64,13,7,19
Patryck,S,Williams,64,8,17,9
Dinesh,D,Johnson,32,5,1,6
Ali,D,Davis,50,17,15,0
Dinesh,S,Williams,59,2,16,18
Dinesh,O,Davis,22,11,12,18
Patryck,A,Smith,46,17,11,13
Dinesh,A,Davis,40,16,5,4
David,A,Williams,43,8,4,18
David,S,Williams,31,14,13,9
Patryck,O,Williams,37,2,13,8
Patryck,S,Johnson,60,9,6,5
David,D,Smith,64,12,1,2
Ali,O,Williams,49,18,11,4
Ali,D,Williams,26,15,13,0
Ali,S,Davis,37,15,14,9
Dinesh,O,Davis,27,14,9,4
Ali,A,Davis,51,11,9,8
David,O,Johnson,47,0,17,6
Ali,D,Williams,44,15,4,16
Patryck,A,Smith,36,16,10,3
Ali,O,Smith,31,15,9,0
Patryck,S,Davis,37,15,4,9
David,O,Smith,28,5,6,15
Dinesh,D,Davis,38,6,5,12
David,O,Davis,59,4,2,0
David,A,Davis,40,9,14,7
Patryck,A,Smith,59,16,8,5
Ali,D,Johnson,40,3,16,12
Ali,S,Davis,28,16,10,4
Ali,O,Davis,31,6,13,19
Patryck,S,Johnson,45,13,15,14
Dinesh,A,Smith,30,19,2,0
Patryck,S,Smith,21,7,14,10
Dinesh,D,Williams,58,15,19,17
Patryck,D,Davis,25,4,10,0
Dinesh,A,Davis,24,16,16,14
Ali,O,Johnson,54,10,14,8
Patryck,S,Smith,48,12,6,12
Dinesh,O,Smith,55,5,17,0
David,D,Johnson,52,3,13,16
Dinesh,A,Smith,25,15,14,18
Dinesh,S,Davis,59,9,1,1
David,A,Smith,54,9,8,12
Patryck,S,Davis,62,4,0,12
Ali,S,Williams,29,2,8,6
Dinesh,A,Johnson,49,6,15,9
Dinesh,D,Williams,34,16,6,3
Dinesh,S,Smith,21,6,15,17
Patryck,S,Davis,38,10,2,19
Dinesh,O,Smith,56,13,5,19
David,D,Williams,57,18,10,5
Ali,A,Williams,26,14,19,15
Dinesh,O,Davis,46,13,14,6
Dinesh,O,Williams,61,12,0,17
Dinesh,D,Johnson,27,0,14,8
Dinesh,A,Williams,56,1,12,8
Patryck,A,Davis,41,7,19,13
Patryck,S,Davis,34,0,17,4
Ali,O,Davis,59,18,14,8
David,S,Johnson,36,17,18,2
Patryck,D,Johnson,53,12,14,17
Dinesh,S,Smith,60,13,14,9
Dinesh,S,Williams,39,4,13,4
Ali,S,Johnson,21,0,5,17
Patryck,D,Smith,61,0,4,15
Dinesh,A,Smith,23,11,17,1
Ali,S,Johnson,54,6,5,17
Ali,A,Williams,45,9,16,9
David,D,Johnson,41,4,2,1
David,S,Smith,46,3,2,13
David,O,Smith,45,10,10,0
Dinesh,A,Davis,20,13,18,3
David,D,Johnson,51,9,10,3
Dinesh,S,Johnson,59,5,19,16
Dinesh,S,Williams,55,12,1,12
Ali,S,Johnson,58,14,10,5
Dinesh,A,Davis,21,19,4,1
Ali,D,Davis,20,3,19,13
Dinesh,O,Smith,39,12,16,9
David,A,Williams,45,4,13,18
Patryck,D,Williams,50,5,9,2
Ali,A,Davis,38,6,9,15
Ali,D,Johnson,46,0,14,11
Patryck,D,Davis,20,16,17,15
Ali,D,Davis,60,1,13,2
Dinesh,O,Davis,58,12,8,8
David,A,Johnson,43,15,5,12
Ali,S,Smith,61,4,19,17
Ali,D,Williams,58,6,4,15
Dinesh,A,Johnson,58,3,19,3
David,S,Johnson,51,4,8,14
Ali,O,Davis,58,16,18,15
Patryck,S,Johnson,58,1,3,4
Ali,D,Williams,56,9,16,18
Ali,A,Davis,47,11,14,18
Patryck,D,Smith,58,17,13,15
Patryck,O,Williams,36,6,8,5
Dinesh,O,Johnson,51,0,0,5
David,O,Williams,38,4,19,0
Dinesh,S,Smith,39,2,9,11
Dinesh,A,Davis,60,9,2,15
Patryck,D,Johnson,53,15,6,5
Patryck,S,Davis,62,7,19,15
David,A,Smith,27,13,10,17
Patryck,O,Davis,22,1,14,9
Dinesh,O,Johnson,36,9,4,16
Ali,D,Johnson,61,12,5,16
David,S,Johnson,27,3,3,6
David,A,Davis,60,10,17,19
Patryck,D,Smith,38,5,8,13
Dinesh,D,Smith,39,14,19,1
Patryck,O,Davis,31,4,11,6
Dinesh,O,Smith,56,8,2,19
Patryck,D,Johnson,51,10,5,0
Patryck,D,Smith,45,6,3,3
Ali,A,Smith,24,3,10,16
Dinesh,S,Smith,26,17,15,14
David,D,Johnson,29,9,9,2
Ali,A,Smith,51,8,14,3
David,D,Smith,56,15,11,13
Dinesh,D,Davis,29,13,7,9
Ali,A,Davis,41,10,7,8
Dinesh,D,Smith,53,18,7,3
Ali,D,Smith,31,15,9,1
David,A,Williams,49,8,17,5
Ali,O,Davis,18,4,2,19
Patryck,D,Smith,37,6,16,9
Ali,S,Davis,25,9,1,9
David,S,Williams,29,7,9,4
Ali,S,Davis,19,12,6,6
David,D,Smith,25,17,15,5
David,O,Williams,51,7,12,9
Ali,D,Johnson,60,13,8,1
Dinesh,A,Johnson,61,18,10,13
David,S,Williams,33,2,12,3
Ali,O,Johnson,64,11,3,17
Ali,A,Johnson,24,12,3,7
David,S,Johnson,35,6,16,2
Dinesh,A,Williams,35,2,4,17
David,A,Johnson,26,12,12,0
David,D,Davis,41,11,11,9
Patryck,O,Davis,20,19,17,9
Patryck,O,Johnson,46,19,10,8
Ali,D,Williams,37,19,7,12
Ali,D,Williams,22,1,5,13
Dinesh,S,Williams,19,15,18,15
Patryck,O,Williams,56,15,8,11
Dinesh,A,Davis,46,6,5,6
Dinesh,O,Williams,34,5,18,13
Ali,S,Davis,34,17,7,16
David,A,Williams,32,12,17,8
David,A,Davis,33,15,13,2
Ali,S,Williams,21,9,18,5
Patryck,O,Williams,27,0,16,10
Dinesh,O,Johnson,26,2,0,18
Ali,S,Johnson,19,6,17,19
Ali,O,Williams,53,7,15,4
Ali,D,Davis,51,8,10,14
Patryck,O,Johnson,54,16,0,18
Patryck,D,Smith,18,19,4,5
Ali,D,Davis,53,7,1,10
Patryck,D,Smith,21,17,16,11
David,O,Johnson,43,9,3,16
David,D,Johnson,44,8,5,14
Ali,S,Williams,64,8,14,19
Ali,D,Smith,62,10,0,3
David,D,Johnson,39,14,4,16
Dinesh,S,Johnson,32,1,8,7
Patryck,D,Williams,45,14,3,18
Dinesh,S,Williams,30,19,14,5
Patryck,D,Smith,20,17,17,11
Ali,D,Williams,21,14,9,0
Ali,A,Williams,46,9,6,4
Ali,D,Smith,51,5,13,4
Ali,O,Johnson,42,14,2,11
Dinesh,D,Smith,62,4,11,14
Dinesh,D,Davis,37,14,0,19
David,S,Williams,18,15,8,10
Dinesh,A,Davis,56,12,16,19
Patryck,S,Smith,56,18,5,4
Dinesh,S,Smith,39,5,13,0
David,S,Williams,57,9,10,13
David,A,Davis,37,14,15,19
David,D,Williams,47,4,5,3
Patryck,S,Davis,27,19,5,11
David,A,Smith,41,10,8,8
Ali,A,Smith,37,0,1,7
Ali,D,Davis,47,19,0,0
Ali,S,Williams,22,11,10,12
Dinesh,A,Johnson,21,16,19,18
David,D,Johnson,31,3,15,17
Dinesh,S,Smith,45,0,10,0
Dinesh,S,Smith,60,19,2,5
Patryck,D,Smith,55,1,12,13
Patryck,S,Smith,24,11,16,5
Ali,O,Johnson,21,9,0,10
Dinesh,A,Johnson,36,7,19,2
Patryck,O,Williams,57,0,1,1
Ali,S,Smith,51,3,18,12
David,A,Davis,22,12,3,7
Patryck,D,Johnson,19,9,6,11
David,S,Smith,29,1,11,5
David,S,Johnson,19,11,8,0
Dinesh,A,Davis,41,10,13,8
Dinesh,A,Johnson,24,16,0,11
Dinesh,A,Williams,19,12,8,14
Ali,O,Davis,23,13,12,19
Patryck,D,Smith,41,7,13,8
David,D,Smith,19,16,15,0
Dinesh,O,Johnson,55,9,7,0
Patryck,O,Davis,63,17,7,3
Ali,S,Williams,63,18,6,12
Ali,O,Johnson,34,8,19,6
Ali,O,Williams,62,0,8,8
Patryck,S,Johnson,55,13,0,12
David,D,Smith,33,14,12,11
Dinesh,A,Davis,62,8,14,4
Ali,S,Williams,24,9,17,15
David,D,Johnson,53,12,8,4
David,A,Smith,42,16,19,4
Dinesh,O,Johnson,38,5,16,2
Patryck,D,Davis,51,8,18,14
Ali,O,Smith,37,17,1,2
David,A,Davis,20,19,5,19
Patryck,A,Davis,59,13,15,10
Ali,O,Johnson,62,4,6,4
Dinesh,O,Johnson,59,18,17,14
Patryck,O,Williams,21,2,8,10
Ali,D,Davis,46,2,19,14
Patryck,A,Williams,25,19,2,7
Dinesh,S,Smith,53,10,12,14
Dinesh,S,Smith,34,8,2,7
Ali,D,Johnson,35,6,1,3
Patryck,D,Williams,56,5,12,3
Ali,S,Johnson,52,0,19,10
Ali,D,Williams,47,12,8,9
Patryck,D,Smith,23,8,18,4
David,S,Williams,60,6,1,0
Patryck,S,Johnson,26,16,3,14
Patryck,O,Williams,26,4,16,12
Dinesh,S,Williams,31,15,8,16
Patryck,D,Davis,32,10,10,19
Patryck,D,Davis,30,8,11,10
Dinesh,D,Johnson,39,13,12,6
David,D,Johnson,46,15,19,7
Ali,D,Smith,48,9,11,1
Ali,S,Johnson,48,10,4,0
Dinesh,A,Davis,55,9,19,10
Ali,O,Williams,57,0,8,13
Patryck,A,Johnson,27,5,18,8
Dinesh,S,Davis,35,5,12,4
Ali,S,Davis,59,17,4,14
Dinesh,S,Smith,25,19,3,1
Dinesh,S,Davis,60,9,6,1
Patryck,O,Davis,36,2,9,2
Dinesh,O,Smith,48,1,18,18
Patryck,S,Davis,18,13,10,4
Patryck,O,Williams,31,10,7,9
Patryck,O,Johnson,26,18,16,4
Dinesh,D,Williams,31,15,9,12
David,A,Johnson,32,2,17,4
Patryck,S,Williams,62,1,14,15
Patryck,A,Smith,36,0,14,7
David,O,Williams,36,3,6,5
Patryck,A,Smith,54,4,16,12
Ali,A,Williams,51,9,11,3
David,D,Smith,54,9,5,2
Patryck,A,Davis,27,8,10,17
Dinesh,S,Davis,56,9,14,17
Patryck,S,Davis,56,1,5,8
David,D,Davis,27,1,3,13
David,O,Smith,26,19,0,6
Ali,A,Smith,38,0,1,16
Ali,O,Johnson,32,16,2,8
Ali,S,Williams,28,11,18,3
Dinesh,S,Smith,60,10,6,16
Patryck,A,Smith,20,6,11,16
Patryck,O,Johnson,39,15,3,0
Dinesh,O,Smith,33,14,18,7
Ali,D,Smith,63,11,5,4
David,S,Johnson,62,2,5,19
David,A,Davis,56,10,0,5
Patryck,D,Davis,44,13,2,18
Dinesh,O,Smith,56,11,10,13
Patryck,D,Williams,35,12,13,14
Patryck,O,Davis,28,15,19,4
Dinesh,O,Johnson,64,8,11,7
Ali,A,Williams,53,4,13,11
Patryck,A,Smith,29,2,10,11
Ali,D,Smith,53,0,5,3
Ali,A,Smith,37,2,7,16
David,O,Johnson,55,12,11,15
Ali,O,Smith,37,13,12,14
Patryck,D,Davis,21,15,19,0
Ali,A,Johnson,22,16,19,6
David,S,Smith,59,10,19,2
Patryck,O,Davis,23,3,3,3
David,D,Smith,52,13,4,15
David,O,Smith,55,10,11,17
Ali,D,Davis,27,12,6,9
David,D,Smith,40,11,13,3
Dinesh,S,Smith,24,14,19,19
Dinesh,D,Smith,50,8,18,14
Dinesh,O,Smith,35,3,6,13
David,O,Williams,21,2,16,16
Ali,S,Williams,23,14,17,8
Patryck,O,Johnson,34,3,10,8
David,S,Johnson,22,3,10,13
Patryck,D,Davis,28,17,18,2
Ali,A,Smith,46,18,19,2
